rowkey,source_date,location,radius,confidence,mode,satellite,kecamatan,kabupaten,provinsi,created_at,original_id
fefe7609-c58e-4902-9b2f-e9d665a50357,2021-04-19 06:04:31,0101000020E61000007749FF3F0CE65A40F8474A406D281CC0,1125,7,cluster,noaa20,Arjasari,Bandung,Jawa Barat,2021-04-20 13:42:20.075911,3295430
471be2d8-536f-48cf-afa0-61799bf8c291,2021-04-19 06:04:31,0101000020E61000006B9B0380BAEF5A40206C464064311CC0,1125,8,cluster,noaa20,Majalaya,Bandung,Jawa Barat,2021-04-20 13:42:20.075911,3295429
a6031112-87c1-4db5-97ce-e1fbfda8a8c3,2021-04-19 06:04:31,0101000020E61000008E5AFECFE36D5840D5DF12807FEE1240,1280,8,cluster,noaa20,Ranto Peureulak,Aceh Timur,Aceh,2021-04-20 13:42:20.075911,3295452
9b541302-2405-4a9e-909a-4242c2d58f8f,2021-04-19 06:04:31,0101000020E6100000BA7DFBDF76EE5D402DFF086056F622C0,1125,8,pixel,noaa20,Umbu Ratu Nggay,Sumba Tengah,Nusa Tenggara Timur,2021-04-20 13:42:20.327186,276930
513141c5-ce3b-44ec-ba11-1aa598424d78,2021-04-19 06:04:31,0101000020E6100000AC03FFDF01F95C406DD06E5FCDE207C0,1125,8,pixel,noaa20,Kelumpang Hulu,Baru,Kalimantan Selatan,2021-04-20 13:42:20.327186,276940
a137dd24-dc8c-4d54-aa71-fb0f331d02c7,2021-04-19 06:04:31,0101000020E61000004CD7FABF36FA5C401ABC751FFC6B08C0,1125,8,pixel,noaa20,Kelumpang Hulu,Baru,Kalimantan Selatan,2021-04-20 13:42:20.327186,276939
bedd2949-d629-447f-8f13-36fe6bda0645,2021-04-19 06:04:31,0101000020E6100000968B00C054FA5C402431F77FC46D08C0,1125,8,pixel,noaa20,Kelumpang Hulu,Baru,Kalimantan Selatan,2021-04-20 13:42:20.327186,276938
23f84ffd-0df6-4b8d-b7ba-502d8abfa927,2021-04-19 06:04:31,0101000020E61000004DBF02A023C95D4033D493BF9CC506C0,1125,8,pixel,noaa20,Buntumalangka,Mamasa,Sulawesi Barat,2021-04-20 13:42:20.327186,276937
bfc9bbe2-e44e-40b0-b1ce-b8583af72ae5,2021-04-19 06:04:31,0101000020E610000067E7FA5F6AC95D40F4C195602FC406C0,1125,8,pixel,noaa20,Buntumalangka,Mamasa,Sulawesi Barat,2021-04-20 13:42:20.327186,276935
354a8a5e-93db-47fc-a5b7-9d1916ac1f0b,2021-04-19 06:04:31,0101000020E6100000888FFC7F64C95D401A7CABBF6FC506C0,1125,8,pixel,noaa20,Buntumalangka,Mamasa,Sulawesi Barat,2021-04-20 13:42:20.327186,276936
748cb937-99d6-422e-809c-95e18cb98c52,2021-04-19 06:04:31,0101000020E6100000ABDCFA9F325F5C40B63CC560B40DF7BF,1125,8,pixel,noaa20,Manuhing,Gunung Mas,Kalimantan Tengah,2021-04-20 13:42:20.327186,276956
cb1a39ff-7f44-4508-af92-9c24b99f97b8,2021-04-19 06:04:31,0101000020E61000009D8902E08CC45B4093186780C97D04C0,1125,7,pixel,noaa20,Manisamata,Ketapang,Kalimantan Barat,2021-04-20 13:42:20.327186,276946
4b0e5bc4-444e-4a1d-981c-b7d79edf5e7f,2021-04-19 06:04:31,0101000020E61000007CA20460F09C5B40491D709F4D3500C0,1125,8,pixel,noaa20,Matan Hilir Selatan,Ketapang,Kalimantan Barat,2021-04-20 13:42:20.327186,276955
7be32233-d2db-446e-a790-6e9ca1d003e3,2021-04-19 06:04:31,0101000020E61000007D20FD1FB5A25B40797E6A1F9F0E05C0,1125,7,pixel,noaa20,Kendawangan,Ketapang,Kalimantan Barat,2021-04-20 13:42:20.327186,276948
24caf88c-8337-414c-bb89-a5cc5e2aaee5,2021-04-19 06:04:31,0101000020E61000009C62FE9FBDA25B40C9C9A39F991505C0,1125,8,pixel,noaa20,Kendawangan,Ketapang,Kalimantan Barat,2021-04-20 13:42:20.327186,276949
e5edaa4c-a2a0-4d9d-a9a4-6d15f353ed1d,2021-04-19 06:04:31,0101000020E610000046C100806BA85B40532D96E0DC0005C0,1125,8,pixel,noaa20,Kendawangan,Ketapang,Kalimantan Barat,2021-04-20 13:42:20.327186,276947
bce0e189-c111-4026-85af-395a4cde5ecc,2021-04-19 06:04:31,0101000020E6100000811302A067E85A4091F571C0F04A09C0,1125,8,pixel,noaa20,Membalong,Belitung,Kep. Bangka Belitung,2021-04-20 13:42:20.327186,276945
eab09a22-1002-4369-8fa2-2953e8f1ce70,2021-04-19 06:04:31,0101000020E61000006F0C01C031EF5A4003E0E9DF3F0F08C0,1125,8,pixel,noaa20,Membalong,Belitung,Kep. Bangka Belitung,2021-04-20 13:42:20.327186,276950
deb17d23-8319-41e4-9abc-2df0cacaac89,2021-04-19 06:04:31,0101000020E6100000645E0500E0BA594043CBBA7F2C940AC0,1125,8,pixel,noaa20,Lubuklinggau Selatan,Lubuk Linggau,Sumatera Selatan,2021-04-20 13:42:20.327186,276953
fd4b3f7c-8bc5-4c16-91b0-8bab18f7aca1,2021-04-19 06:04:31,0101000020E610000090B402E02B3C5A40C727E81F12F808C0,1125,8,pixel,noaa20,Banyuasin I,Banyuasin,Sumatera Selatan,2021-04-20 13:42:20.327186,276951
3203a360-714a-4d99-862f-2acb1a170fe7,2021-04-19 06:04:31,0101000020E6100000CF7701405F745A40A1B9903FFF2202C0,1125,8,pixel,noaa20,Mendo Barat,Bangka,Kep. Bangka Belitung,2021-04-20 13:42:20.327186,276957
357f060e-f15b-4de8-adcf-33fdda8a56f4,2021-04-19 06:04:31,0101000020E61000006A74FF3F2B995A405C3AA420919106C0,1125,8,pixel,noaa20,Air Gegas,Bangka Selatan,Kep. Bangka Belitung,2021-04-20 13:42:20.327186,276952
fe061b6d-143b-494e-a00f-a73c1b28ff03,2021-04-19 06:04:31,0101000020E610000075E3FE9F1A7E5A4044B467E0914A06C0,1125,8,pixel,noaa20,Simpang Rimba,Bangka Selatan,Kep. Bangka Belitung,2021-04-20 13:42:20.327186,276954
82af16b4-848c-41f4-bcad-8eb28bfaf5b9,2021-04-19 06:04:31,0101000020E61000004E250340953D5A404CAF2880BDB511C0,1125,8,pixel,noaa20,Negeri Besar,Way Kanan,Lampung,2021-04-20 13:42:20.327186,276942
7f2a13b7-d7c2-475d-8e43-16f1c999a6c4,2021-04-19 06:04:31,0101000020E6100000BA3EFF7F14665A40D204062020A511C0,1125,8,pixel,noaa20,Gedung Meneng,Tulangbawang,Lampung,2021-04-20 13:42:20.327186,276941
13bcdfe8-42f7-43dc-a455-1adc499d5d5c,2021-04-19 06:04:31,0101000020E6100000153902C04AF05940728068FF66EE0DC0,1125,8,pixel,noaa20,Merapi,Lahat,Sumatera Selatan,2021-04-20 13:42:20.327186,276944
d666f202-9935-4e67-a65c-6e78c6e8a58a,2021-04-19 06:04:31,0101000020E6100000AA5E02E0EDA859405B3C402065A610C0,1125,8,pixel,noaa20,Talo,Seluma,Bengkulu,2021-04-20 13:42:20.327186,276943
2029e9ae-20b3-4668-a633-a419cdfbcddd,2021-04-19 06:04:31,0101000020E610000085C3FB3F01BF5A404D3EC95F52C718C0,1125,8,pixel,noaa20,Medan Satria,Bekasi,Jawa Barat,2021-04-20 13:42:20.327186,276934
6cb9cc7d-8da1-42a6-9f93-79763d77b78e,2021-04-19 06:04:31,0101000020E610000011C8048093E75A408BF1ED9F9FDC1BC0,1125,8,pixel,noaa20,Dayeuh Kolot,Bandung,Jawa Barat,2021-04-20 13:42:20.327186,276933
3be197fe-6e7e-4b3a-a003-5a7a09b3ac06,2021-04-19 06:04:31,0101000020E61000007749FF3F0CE65A40F8474A406D281CC0,1125,7,pixel,noaa20,Arjasari,Bandung,Jawa Barat,2021-04-20 13:42:20.327186,276932
036c2b75-35d9-436d-a9a7-c5ffa1d1a56d,2021-04-19 06:04:31,0101000020E61000006B9B0380BAEF5A40206C464064311CC0,1125,8,pixel,noaa20,Majalaya,Bandung,Jawa Barat,2021-04-20 13:42:20.327186,276931
3a25dc03-4c8b-4bf5-b250-3a6b20e8b4f7,2021-04-19 06:04:31,0101000020E6100000CDEAFC5FDE6D5840AF38414063EF1240,1125,8,pixel,noaa20,Ranto Peureulak,Aceh Timur,Aceh,2021-04-20 13:42:20.327186,276958
8fee3de5-360e-413e-91b0-c13e9b4244b2,2021-04-19 06:04:31,0101000020E610000050CAFF3FE96D5840FE86E4BF9BED1240,1125,8,pixel,noaa20,Ranto Peureulak,Aceh Timur,Aceh,2021-04-20 13:42:20.327186,276959
6f099182-3781-49eb-89f7-5991fc07459a,2021-04-19 04:24:57,0101000020E6100000D98000007D6F614027A7D13F1C0716C0,1125,8,cluster,noaa20,Suator,Asmat,Papua,2021-04-20 14:42:20.209279,3295453
540b0729-75cb-4125-92db-ecd96ca702b8,2021-04-19 04:24:57,0101000020E6100000D98000007D6F614027A7D13F1C0716C0,1125,8,pixel,noaa20,Suator,Asmat,Papua,2021-04-20 14:42:20.532211,276960
1d79c229-7ec5-4a5a-ae56-3250b7b8d432,2021-04-18 17:24:54,0101000020E6100000EA48058070295E409259FFDFBF5624C0,1125,8,cluster,noaa20,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 15:42:20.32003,3295471
9d70876d-b228-4619-8c0f-0024e08cc189,2021-04-18 17:24:54,0101000020E6100000566201C0EFE85E40FEF0F3DF83CB23C0,1125,8,cluster,noaa20,Fatuleu Barat,Kupang,Nusa Tenggara Timur,2021-04-20 15:42:20.32003,3295470
f0719614-7b2f-4cec-92d8-c7354cac2e94,2021-04-18 17:24:54,0101000020E6100000A1BB03C001DC5F408F08BE505D54F7BF,1280,8,cluster,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 15:42:20.32003,3295454
abcd47ac-7f09-45f2-9aaf-79dd6e16b281,2021-04-18 17:24:54,0101000020E61000009E07FB9F51E85C40432013004EFD0CC0,1125,8,cluster,noaa20,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 15:42:20.32003,3295462
1ba8aa8b-a1b7-4568-9ec9-149f0ccea7a1,2021-04-18 17:24:54,0101000020E610000086EAFF7FD0D75C4016D097201B570EC0,1125,8,cluster,noaa20,Satui,Tanahbumbu,Kalimantan Selatan,2021-04-20 15:42:20.32003,3295463
8a6221c8-8efa-4139-b006-c50ce43d9ec2,2021-04-18 17:24:54,0101000020E61000008729FCDFF2E75C40202A096035E40BC0,1125,8,cluster,noaa20,Kusanhulu,Tanahbumbu,Kalimantan Selatan,2021-04-20 15:42:20.32003,3295461
7ae3cb01-1c14-45a0-9a12-ae2583144f50,2021-04-18 17:24:54,0101000020E610000061D10020DFCE5C4097C47A1F1E8C07C0,1125,8,cluster,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 15:42:20.32003,3295458
6cdc2ba4-17f4-452f-9c2b-e9184a150728,2021-04-18 17:24:54,0101000020E6100000CCAB00007CCF5C4055CB6B5F1F7907C0,1125,8,cluster,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 15:42:20.32003,3295457
0093c34c-1b99-4087-9940-7058c2d8ba87,2021-04-18 17:24:54,0101000020E61000008FCCFAFFFEF65C4030378C40C48FFDBF,1125,8,cluster,noaa20,Batu Sopang,Paser,Kalimantan Timur,2021-04-20 15:42:20.32003,3295455
56ad57b0-523e-4396-9570-94b900d7a584,2021-04-18 17:24:54,0101000020E6100000CCAB0000FCF65C40BF0796C039F5FDBF,1125,8,cluster,noaa20,Batu Sopang,Paser,Kalimantan Timur,2021-04-20 15:42:20.32003,3295456
70741f3a-a139-4298-92fb-d193cf87f405,2021-04-18 17:24:54,0101000020E61000000B3003004D705C40B1E07EC0032B08C0,1125,8,cluster,noaa20,Kahayan Kuala,Pulangpisau,Kalimantan Tengah,2021-04-20 15:42:20.32003,3295460
f6c090fe-253e-4965-9edd-19950d794341,2021-04-18 17:24:54,0101000020E61000001BD10340D1765C4085338D60C24408C0,1125,8,cluster,noaa20,Kahayan Kuala,Pulangpisau,Kalimantan Tengah,2021-04-20 15:42:20.32003,3295459
82909841-b9fd-4dd3-a207-f58cb03c570c,2021-04-18 17:24:54,0101000020E610000060AAFCDF0F945A403C8DEEFF67BD18C0,1125,8,cluster,noaa20,Kibin,Serang,Banten,2021-04-20 15:42:20.32003,3295465
6adb9fa6-f783-43c9-a481-517c32fba8c9,2021-04-18 17:24:54,0101000020E6100000E8FAFCFFD1D45A40C9CB16203CE018C0,1125,8,cluster,noaa20,Rawamerta,Karawang,Jawa Barat,2021-04-20 15:42:20.32003,3295464
ed85faaf-6f1b-47b7-8ce7-72f8ce28e43f,2021-04-18 17:24:54,0101000020E610000091F3FE3FAE865C40E43E07D0CEDB1EC0,1280,8,cluster,noaa20,Kapongan,Situbondo,Jawa Timur,2021-04-20 15:42:20.32003,3295466
b8057ae7-3756-4a65-bc3b-57914e436d86,2021-04-18 17:24:54,0101000020E6100000038D04E0801C5C40FFC1D19F47521EC0,1125,8,cluster,noaa20,Jatirejo,Mojokerto,Jawa Timur,2021-04-20 15:42:20.32003,3295467
b766c030-e34b-40e9-b0c1-57d8915fcf2b,2021-04-18 17:24:54,0101000020E61000005009FC9F0B195C407D5CB8FF0A4D1EC0,1125,8,cluster,noaa20,Trowulan,Mojokerto,Jawa Timur,2021-04-20 15:42:20.32003,3295468
f3dc7dec-aa2e-4419-846f-70df7aa75c94,2021-04-18 17:24:54,0101000020E6100000D11CFE3F339C5B402FA33760802A1EC0,1125,8,cluster,noaa20,Dukun,Magelang,Jawa Tengah,2021-04-20 15:42:20.32003,3295469
e3bd78da-162f-413e-9928-024bb56dd04f,2021-04-20 14:20:00,0101000020E6100000030000409C8A5E40010000E0F1A406C0,3000,8,cluster,terra,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 15:42:20.32003,3295480
1e1b46cb-0c2c-48ae-b09d-fbf3e7dce707,2021-04-18 17:24:54,0101000020E6100000EA48058070295E409259FFDFBF5624C0,1125,8,pixel,noaa20,Pahungalodu,Sumba Timur,Nusa Tenggara Timur,2021-04-20 15:42:20.570581,276980
de53f157-c20d-489b-beb4-2ebcd62c67c0,2021-04-18 17:24:54,0101000020E6100000566201C0EFE85E40FEF0F3DF83CB23C0,1125,8,pixel,noaa20,Fatuleu Barat,Kupang,Nusa Tenggara Timur,2021-04-20 15:42:20.570581,276979
cab1d22d-8046-46f2-95d4-c6721af2a592,2021-04-18 17:24:54,0101000020E6100000F01F036019DC5F40F52909814355F7BF,1125,8,pixel,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 15:42:20.570581,276961
7f0d9a74-287f-44e0-9dd2-50f883c2eed6,2021-04-18 17:24:54,0101000020E610000053570420EADB5F4028E772207753F7BF,1125,8,pixel,noaa20,Obi,Halmahera Selatan,Maluku Utara,2021-04-20 15:42:20.570581,276962
c9ab2ba1-5daf-45bd-9bf1-212364645215,2021-04-18 17:24:54,0101000020E61000009E07FB9F51E85C40432013004EFD0CC0,1125,8,pixel,noaa20,Angsana,Tanahbumbu,Kalimantan Selatan,2021-04-20 15:42:20.570581,276970
ca209dfc-d133-4fbc-a014-58f51e62e813,2021-04-18 17:24:54,0101000020E610000086EAFF7FD0D75C4016D097201B570EC0,1125,8,pixel,noaa20,Satui,Tanahbumbu,Kalimantan Selatan,2021-04-20 15:42:20.570581,276971
bf3ff710-0fde-4c34-b66a-57d548ce716b,2021-04-18 17:24:54,0101000020E61000008729FCDFF2E75C40202A096035E40BC0,1125,8,pixel,noaa20,Kusanhulu,Tanahbumbu,Kalimantan Selatan,2021-04-20 15:42:20.570581,276969
1fad7a22-7e52-4d84-9c5d-8017be1136b3,2021-04-18 17:24:54,0101000020E610000061D10020DFCE5C4097C47A1F1E8C07C0,1125,8,pixel,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 15:42:20.570581,276966
333818fb-5b7c-4d80-af83-3eccd107e45e,2021-04-18 17:24:54,0101000020E6100000CCAB00007CCF5C4055CB6B5F1F7907C0,1125,8,pixel,noaa20,Lokpaikat,Tapin,Kalimantan Selatan,2021-04-20 15:42:20.570581,276965
a50d7f87-f3af-479b-b3e9-a46974024ca6,2021-04-18 17:24:54,0101000020E61000008FCCFAFFFEF65C4030378C40C48FFDBF,1125,8,pixel,noaa20,Batu Sopang,Paser,Kalimantan Timur,2021-04-20 15:42:20.570581,276963
89919a84-fefa-4bb5-8679-d197f351fe6a,2021-04-18 17:24:54,0101000020E6100000CCAB0000FCF65C40BF0796C039F5FDBF,1125,8,pixel,noaa20,Batu Sopang,Paser,Kalimantan Timur,2021-04-20 15:42:20.570581,276964
e5517251-9483-48ac-a859-101d0f640097,2021-04-18 17:24:54,0101000020E61000000B3003004D705C40B1E07EC0032B08C0,1125,8,pixel,noaa20,Kahayan Kuala,Pulangpisau,Kalimantan Tengah,2021-04-20 15:42:20.570581,276968
1f291efc-37cf-49f0-a99a-6f94047b2b5e,2021-04-18 17:24:54,0101000020E61000001BD10340D1765C4085338D60C24408C0,1125,8,pixel,noaa20,Kahayan Kuala,Pulangpisau,Kalimantan Tengah,2021-04-20 15:42:20.570581,276967
82d5c485-276c-4bd9-8230-29d6917ba6e6,2021-04-18 17:24:54,0101000020E610000060AAFCDF0F945A403C8DEEFF67BD18C0,1125,8,pixel,noaa20,Kibin,Serang,Banten,2021-04-20 15:42:20.570581,276973
74f7485a-ded9-4fb5-b72a-c79f82e62b62,2021-04-18 17:24:54,0101000020E6100000E8FAFCFFD1D45A40C9CB16203CE018C0,1125,8,pixel,noaa20,Rawamerta,Karawang,Jawa Barat,2021-04-20 15:42:20.570581,276972
0abd95ba-8e85-4912-b14e-843ce0752cff,2021-04-18 17:24:54,0101000020E6100000D859FCBF8D865C4033C14FA078DB1EC0,1125,8,pixel,noaa20,Kapongan,Situbondo,Jawa Timur,2021-04-20 15:42:20.570581,276975
73e7fb0b-49f6-4215-98ef-5cca8a00e740,2021-04-18 17:24:54,0101000020E6100000498D01C0CE865C4094BCBEFF24DC1EC0,1125,8,pixel,noaa20,Kapongan,Situbondo,Jawa Timur,2021-04-20 15:42:20.570581,276974
d79a9303-0d4c-4241-b4a2-1a50300c4c58,2021-04-18 17:24:54,0101000020E6100000038D04E0801C5C40FFC1D19F47521EC0,1125,8,pixel,noaa20,Jatirejo,Mojokerto,Jawa Timur,2021-04-20 15:42:20.570581,276976
3baeb0e2-210e-4edd-b21b-d22cb7acca25,2021-04-18 17:24:54,0101000020E61000005009FC9F0B195C407D5CB8FF0A4D1EC0,1125,8,pixel,noaa20,Trowulan,Mojokerto,Jawa Timur,2021-04-20 15:42:20.570581,276977
4aeb87d0-b6ca-4e70-8f2e-d1fe95183a30,2021-04-18 17:24:54,0101000020E6100000D11CFE3F339C5B402FA33760802A1EC0,1125,8,pixel,noaa20,Dukun,Magelang,Jawa Tengah,2021-04-20 15:42:20.570581,276978
5c4e5b1d-7b41-42e6-8dbf-e208ee372c5f,2021-04-20 14:20:00,0101000020E6100000030000409C8A5E40010000E0F1A406C0,3000,8,pixel,terra,Bahodopi,Morowali,Sulawesi Tengah,2021-04-20 15:42:20.570581,276992
c07b4621-45db-4742-8e1d-7d2ddf67a19a,2021-04-19 01:58:52,0101000020E61000005E10919A76CC5E40BED9E6C6F41413C0,90,7,cluster,landsat8,Kulisusu,Buton Utara,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295537
0ea1556a-d6bf-4722-be2f-4f49badb0222,2021-04-19 01:58:52,0101000020E61000005985CD0017B05E40B6D95889793615C0,90,7,cluster,landsat8,Kab. Buton,Buton,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295538
a3b8a2f1-89e9-4ee7-a67a-c4d51d7a6f1e,2021-04-19 01:58:52,0101000020E6100000220038F6EC995E401807978E39F70EC0,144,8,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295531
7ff3c104-f4d5-4ee8-9b58-ad6fbf2b88f2,2021-04-19 01:58:52,0101000020E6100000A5D72915D2995E40D46E395A94F70EC0,139,9,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295530
9fa9f305-8d8d-4e87-bce6-c0a5924c6c67,2021-04-19 01:58:52,0101000020E61000004243FF04179A5E40EC1516DC0FF80EC0,90,8,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295532
aab11351-9212-4bde-844c-45181f1aeaa4,2021-04-19 01:58:52,0101000020E6100000A824A1E3D99A5E40A2F0D93A38380FC0,154,8,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295534
b906ebee-2915-4687-8c2d-0ea189f567bc,2021-04-19 01:58:52,0101000020E6100000E468EAD1B09A5E4046425BCEA5380FC0,183,9,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295533
1ae7f19a-bd7e-4380-8fef-23fa9baf77ef,2021-04-19 01:58:52,0101000020E610000008910C39F69A5E40C47B0E2C47380FC0,120,9,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295535
3a89f33c-bc94-4b8a-8a21-61b8156f9514,2021-04-19 01:58:52,0101000020E610000086E5CFB7059B5E4041EF8D2100380FC0,90,9,cluster,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.397659,3295536
704aae33-cbad-42ac-b71c-ed247217ed7c,2021-04-19 03:35:05,0101000020E610000074D3669C86B9584000C5C8923996EDBF,90,9,cluster,landsat8,Siberut Barat,Kepulauan Mentawai,Sumatera Barat,2021-04-20 16:42:20.397659,3295546
6a9aa9a9-dc08-438c-981c-d18c78730a6c,2021-04-19 03:35:05,0101000020E6100000F1B73D41E2095940923B6C223357F33F,102,8,cluster,landsat8,Tembusan,Rokan Hulu,Riau,2021-04-20 16:42:20.397659,3295545
8aab8346-6d57-4de4-9eb7-ccb8b9ebd2d4,2021-04-19 03:35:05,0101000020E6100000AF43352559F65840D76D50FBADAD0040,120,9,cluster,landsat8,Bilah Hulu,Labuhanbatu,Sumatera Utara,2021-04-20 16:42:20.397659,3295542
bd5530b9-85e7-490e-a9d5-1df811a802aa,2021-04-19 03:35:05,0101000020E6100000E8C072840C0559403222516859D70040,120,7,cluster,landsat8,Kampung Rakyat,Labuhan Batu Selatan,Sumatera Utara,2021-04-20 16:42:20.397659,3295544
04f14645-a580-42bd-a333-20df153a9d5c,2021-04-19 03:35:05,0101000020E61000004374081C09EA5840EE60C43E01840440,102,9,cluster,landsat8,Kwaluh Hulu,Labuhanbatu Utara,Sumatera Utara,2021-04-20 16:42:20.397659,3295541
1360d9a3-82d4-4225-8836-b4e2e58704fc,2021-04-19 03:35:05,0101000020E6100000D3A414747BFD5840118B187618030640,102,7,cluster,landsat8,Kwaluh Hilir,Labuhanbatu Utara,Sumatera Utara,2021-04-20 16:42:20.397659,3295543
7fa801d1-179e-40d1-b9b0-e3bea16f5f1f,2021-04-19 03:35:05,0101000020E6100000772E8CF4A2C0584069C70DBF9B0E0A40,90,9,cluster,landsat8,Sipispis,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.397659,3295539
e20f948e-2f37-4084-92a7-445dc1f476ff,2021-04-19 03:35:05,0101000020E6100000A7052FFA0AC95840067F64DFBA470A40,127,9,cluster,landsat8,Tebing Syahbandar,Serdang Bedagai,Sumatera Utara,2021-04-20 16:42:20.397659,3295540
60bf3983-e2d4-4dfe-8c87-c98407f3d6f0,2021-04-19 01:58:52,0101000020E61000005E10919A76CC5E40BED9E6C6F41413C0,90,7,pixel,landsat8,Kulisusu,Buton Utara,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277116
8899d2e0-118c-4b3e-97b1-67d779f3966c,2021-04-19 01:58:52,0101000020E61000005985CD0017B05E40B6D95889793615C0,90,7,pixel,landsat8,Kab. Buton,Buton,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277117
47d11570-35d8-426f-bc6b-d929c1189f34,2021-04-19 01:58:52,0101000020E61000005A2E1B9DF3995E40CD936B0A64F60EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277081
f869f661-80be-43ab-8a5a-59a6407e7e48,2021-04-19 01:58:52,0101000020E61000009225732CEF995E40CD936B0A64F60EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277080
db2c30a3-3391-4385-acfc-4407d6f29bf0,2021-04-19 01:58:52,0101000020E61000004AF1F109D9995E40D6C56D3480F70EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277074
f54cb914-2fb8-4469-95d0-62bd6bb65efb,2021-04-19 01:58:52,0101000020E61000006AA67B9DD4995E40D6C56D3480F70EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277072
88f77d94-869e-4dee-9112-d56349d17d0d,2021-04-19 01:58:52,0101000020E61000006AA67B9DD4995E40DBDE6E490EF80EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277073
2454c89a-7fc6-4916-8716-28878b2033f6,2021-04-19 01:58:52,0101000020E61000007270E998F3995E40D769A4A5F2F60EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277082
92d8f47a-9010-4036-a5e4-e793856fc25f,2021-04-19 01:58:52,0101000020E61000008A5B0531D0995E40CCEF3499F1F60EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277068
536c4c84-9dc6-4ad8-8388-f2ef8068acb0,2021-04-19 01:58:52,0101000020E61000008A5B0531D0995E40D6C56D3480F70EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277070
67f9f0c0-287d-4abf-bd68-55b47c5dd112,2021-04-19 01:58:52,0101000020E61000009225732CEF995E40D769A4A5F2F60EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277079
4a124f2d-bf92-4660-bb20-a7507096b681,2021-04-19 01:58:52,0101000020E6100000A19DD32CD0995E40DBDE6E490EF80EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277071
73fec09c-e2ef-4dcd-b987-dacda01ee6f6,2021-04-19 01:58:52,0101000020E6100000B2DAFCBFEA995E40DC82A5BA80F70EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277077
79722c38-d26e-499c-aefb-ad547f3e028f,2021-04-19 01:58:52,0101000020E6100000B2DAFCBFEA995E40E19BA6CF0EF80EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277078
6c04b112-8182-4f03-8307-8601d6f4aa5b,2021-04-19 01:58:52,0101000020E6100000C1525DC0CB995E40D10836AE7FF70EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277069
40d4993c-362c-4163-adb9-a833f0e044fb,2021-04-19 01:58:52,0101000020E6100000D28F8653E6995E40DC82A5BA80F70EC0,90,8,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277076
38ed86c8-bbe5-4361-80e6-fa8c18a176c6,2021-04-19 01:58:52,0101000020E6100000E9D1544FE6995E40E19BA6CF0EF80EC0,90,9,pixel,landsat8,Bondoala,Konawe,Sulawesi Tenggara,2021-04-20 16:42:20.707331,277075
